,participant,trial no.,actual control,angular bias,response,group,dim
13,K-Reg-S-12,14,0.3,90,0,S,0.2777382464114983
14,K-Reg-S-12,15,0.8,0,1,S,0.3223830596053101
15,K-Reg-S-12,16,0.3,0,1,S,0.2085733016558659
16,K-Reg-S-12,17,0.55,90,0,S,0.24266942208145423
17,K-Reg-S-12,18,0.3,0,0,S,0.30896707275829927
18,K-Reg-S-12,19,0.8,0,1,S,0.27255342214402467
19,K-Reg-S-12,20,0.55,90,0,S,0.24544837824296004
20,K-Reg-S-12,21,0.55,90,0,S,0.3377855907645907
21,K-Reg-S-12,22,0.3,0,0,S,0.272523144102635
22,K-Reg-S-12,23,0.55,0,1,S,0.27759541496005286
23,K-Reg-S-12,24,0.55,0,1,S,0.25679315015530935
24,K-Reg-S-12,25,0.8,90,1,S,0.250728052559837
25,K-Reg-S-12,26,0.8,0,1,S,0.31520239202443634
26,K-Reg-S-12,27,0.55,0,1,S,0.35377959759040406
27,K-Reg-S-12,28,0.8,90,0,S,0.25616845432714386
28,K-Reg-S-12,29,0.3,90,0,S,0.2633301620169034
29,K-Reg-S-12,30,0.8,90,1,S,0.2711176093820825
30,K-Reg-S-12,31,0.8,0,1,S,0.2973273472734109
31,K-Reg-S-12,32,0.55,90,1,S,0.28319747908270415
32,K-Reg-S-12,33,0.3,0,0,S,0.23231719787032992
33,K-Reg-S-12,34,0.8,90,1,S,0.22880056138918875
34,K-Reg-S-12,35,0.55,0,1,S,0.28777996384046134
35,K-Reg-S-12,36,0.55,0,1,S,0.3491825529184593
36,K-Reg-S-12,37,0.3,90,0,S,0.3037293395616426
37,K-Reg-S-12,38,0.3,90,0,S,0.2671300359182034
38,K-Reg-S-12,39,0.55,0,1,S,0.32496324859756726
39,K-Reg-S-12,40,0.3,0,0,S,0.2561454820278597
40,K-Reg-S-12,41,0.3,0,0,S,0.21728411259579644
41,K-Reg-S-12,42,0.3,0,0,S,0.2675739427675079
42,K-Reg-S-12,43,0.55,90,0,S,0.26868090928050703
43,K-Reg-S-12,44,0.55,90,1,S,0.2340313628089386
44,K-Reg-S-12,45,0.3,0,0,S,0.2296162721999054
45,K-Reg-S-12,46,0.8,0,1,S,0.2847804653948133
46,K-Reg-S-12,47,0.8,90,1,S,0.28686769071981827
47,K-Reg-S-12,48,0.3,0,0,S,0.319466233372008
48,K-Reg-S-12,49,0.55,90,0,S,0.3480649198168396
49,K-Reg-S-12,50,0.55,0,1,S,0.30886089829323127
50,K-Reg-S-12,51,0.55,0,1,S,0.28091585974470823
51,K-Reg-S-12,52,0.55,90,1,S,0.22005263450291615
52,K-Reg-S-12,53,0.8,0,1,S,0.21907132920513384
53,K-Reg-S-12,54,0.8,90,1,S,0.26109980036069613
54,K-Reg-S-12,55,0.8,0,1,S,0.25530567436940793
55,K-Reg-S-12,56,0.3,90,0,S,0.25214117912768386
56,K-Reg-S-12,57,0.55,0,1,S,0.28029143167391213
57,K-Reg-S-12,58,0.3,0,0,S,0.25304605847198053
58,K-Reg-S-12,59,0.8,90,1,S,0.2733695023404528
59,K-Reg-S-12,60,0.8,90,1,S,0.24814238747349596
0,K-Reg-S-13,1,0.8,0,1,S,0.36616753351246895
1,K-Reg-S-13,2,0.55,90,0,S,0.2951545468515474
2,K-Reg-S-13,3,0.3,90,0,S,0.25529745592734315
3,K-Reg-S-13,4,0.3,90,0,S,0.28875142240692553
4,K-Reg-S-13,5,0.8,90,0,S,0.30978966831581556
5,K-Reg-S-13,6,0.55,90,0,S,0.2800408211435501
6,K-Reg-S-13,7,0.3,0,0,S,0.34450664367777
7,K-Reg-S-13,8,0.8,90,0,S,0.19861425544136171
8,K-Reg-S-13,9,0.8,0,1,S,0.2645827449436037
9,K-Reg-S-13,10,0.55,90,0,S,0.23416445863423274
10,K-Reg-S-13,11,0.8,90,0,S,0.24896576904454668
11,K-Reg-S-13,12,0.8,90,0,S,0.24669872801398057
12,K-Reg-S-13,13,0.8,0,1,S,0.24001603967426866
13,K-Reg-S-13,14,0.8,0,1,S,0.33864534718445766
14,K-Reg-S-13,15,0.8,0,1,S,0.2856930200418048
15,K-Reg-S-13,16,0.8,90,0,S,0.29426648945334527
16,K-Reg-S-13,17,0.8,0,1,S,0.30710447760980697
17,K-Reg-S-13,18,0.55,0,0,S,0.27900809614466393
18,K-Reg-S-13,19,0.8,90,0,S,0.2610771612277564
19,K-Reg-S-13,20,0.3,90,0,S,0.2467202429137251
20,K-Reg-S-13,21,0.3,90,0,S,0.30085111898799616
21,K-Reg-S-13,22,0.55,90,0,S,0.3239301410503997
22,K-Reg-S-13,23,0.3,0,0,S,0.3107586228660287
23,K-Reg-S-13,24,0.55,90,0,S,0.2719517554303852
24,K-Reg-S-13,25,0.8,90,0,S,0.30755516246860765
25,K-Reg-S-13,26,0.55,90,0,S,0.28766684139928445
26,K-Reg-S-13,27,0.55,0,1,S,0.27345186372247104
27,K-Reg-S-13,28,0.3,0,0,S,0.287684481386953
28,K-Reg-S-13,29,0.3,0,0,S,0.3133755698130373
29,K-Reg-S-13,30,0.3,90,0,S,0.29571135416668926
30,K-Reg-S-13,31,0.8,0,1,S,0.29259957452677415
31,K-Reg-S-13,32,0.8,0,1,S,0.4383116215945794
32,K-Reg-S-13,33,0.55,0,1,S,0.32130850697946206
33,K-Reg-S-13,34,0.55,0,1,S,0.32501922311243303
34,K-Reg-S-13,35,0.55,0,1,S,0.3027919032466858
35,K-Reg-S-13,36,0.8,90,0,S,0.2627662162984343
36,K-Reg-S-13,37,0.3,0,0,S,0.3452801023050936
37,K-Reg-S-13,38,0.3,90,0,S,0.29229770181039466
38,K-Reg-S-13,39,0.55,0,1,S,0.27766987392486886
39,K-Reg-S-13,40,0.55,0,1,S,0.26845469636775837
40,K-Reg-S-13,41,0.3,0,0,S,0.2756876097590428
41,K-Reg-S-13,42,0.8,0,1,S,0.30831740417564096
42,K-Reg-S-13,43,0.8,0,1,S,0.33863442330692245
43,K-Reg-S-13,44,0.55,90,0,S,0.24196691452408833
44,K-Reg-S-13,45,0.3,0,0,S,0.2992662137241844
45,K-Reg-S-13,46,0.55,0,1,S,0.28301689238861993
46,K-Reg-S-13,47,0.3,90,0,S,0.3333270269256323
47,K-Reg-S-13,48,0.3,90,0,S,0.34148970351694113
48,K-Reg-S-13,49,0.8,90,0,S,0.2862061427749456
49,K-Reg-S-13,50,0.55,90,0,S,0.24639593310030164
50,K-Reg-S-13,51,0.3,90,0,S,0.37378419715652067
51,K-Reg-S-13,52,0.3,90,0,S,0.3653110475961452
52,K-Reg-S-13,53,0.55,0,1,S,0.27617375544511946
53,K-Reg-S-13,54,0.3,0,0,S,0.29255800852648045
54,K-Reg-S-13,55,0.55,0,1,S,0.31638371672331345
55,K-Reg-S-13,56,0.3,0,0,S,0.34913725409423385
56,K-Reg-S-13,57,0.55,90,0,S,0.3616694003008289
57,K-Reg-S-13,58,0.55,90,0,S,0.2663401242026682
58,K-Reg-S-13,59,0.3,0,0,S,0.2501678874466853
59,K-Reg-S-13,60,0.8,90,0,S,0.24979084683226674
0,K-Reg-S-14,1,0.8,90,0,S,0.3353292716736941
1,K-Reg-S-14,2,0.55,90,0,S,0.24909340279293354
2,K-Reg-S-14,3,0.8,0,1,S,0.29148213007618445
3,K-Reg-S-14,4,0.3,0,1,S,0.2589415292071923
4,K-Reg-S-14,5,0.3,90,0,S,0.20409623040540717
5,K-Reg-S-14,6,0.8,0,1,S,0.28704244111107796
6,K-Reg-S-14,7,0.8,0,1,S,0.2868274302992146
7,K-Reg-S-14,8,0.8,90,0,S,0.3144485897426069
8,K-Reg-S-14,9,0.55,90,0,S,0.31535618326441667
9,K-Reg-S-14,10,0.3,90,0,S,0.346410439268302
10,K-Reg-S-14,11,0.55,90,0,S,0.34093436047823156
11,K-Reg-S-14,12,0.3,0,1,S,0.2387311236823664
12,K-Reg-S-14,13,0.55,0,1,S,0.2984488037278014
13,K-Reg-S-14,14,0.55,0,1,S,0.3266671933197379
14,K-Reg-S-14,15,0.3,90,0,S,0.2880088500840413
15,K-Reg-S-14,16,0.3,90,0,S,0.2830774975092819
16,K-Reg-S-14,17,0.3,0,0,S,0.26708294673043087
17,K-Reg-S-14,18,0.3,0,0,S,0.32050249181804186
18,K-Reg-S-14,19,0.8,0,1,S,0.2551719271436161
19,K-Reg-S-14,20,0.3,90,0,S,0.2947982784254375
20,K-Reg-S-14,21,0.3,90,0,S,0.26126983035630913
21,K-Reg-S-14,22,0.55,0,1,S,0.27588677275647766
22,K-Reg-S-14,23,0.8,90,0,S,0.35214587359753724
23,K-Reg-S-14,24,0.55,90,0,S,0.2965972801003092
24,K-Reg-S-14,25,0.55,90,0,S,0.27748429155101323
25,K-Reg-S-14,26,0.55,0,1,S,0.333561471191503
26,K-Reg-S-14,27,0.8,0,1,S,0.31661309462971415
27,K-Reg-S-14,28,0.3,90,0,S,0.372795873501699
28,K-Reg-S-14,29,0.8,0,1,S,0.2819138601222316
29,K-Reg-S-14,30,0.55,90,0,S,0.2519659047751694
30,K-Reg-S-14,31,0.8,0,1,S,0.37015659258490563
31,K-Reg-S-14,32,0.8,90,0,S,0.29484601628902213
32,K-Reg-S-14,33,0.8,90,1,S,0.2970017570901296
33,K-Reg-S-14,34,0.55,90,0,S,0.3100009908491008
34,K-Reg-S-14,35,0.55,0,1,S,0.31803111315768023
35,K-Reg-S-14,36,0.55,0,1,S,0.30550816901743355
36,K-Reg-S-14,37,0.8,90,1,S,0.31214697851944007
37,K-Reg-S-14,38,0.3,0,0,S,0.3394127936295092
38,K-Reg-S-14,39,0.3,0,0,S,0.32918705380691116
39,K-Reg-S-14,40,0.55,0,1,S,0.25765994510247336
40,K-Reg-S-14,41,0.8,90,0,S,0.2753048423555535
41,K-Reg-S-14,42,0.8,0,1,S,0.36893994650587414
42,K-Reg-S-14,43,0.3,0,0,S,0.3531479118950331
43,K-Reg-S-14,44,0.3,0,0,S,0.24866934914590716
44,K-Reg-S-14,45,0.8,90,1,S,0.24957502298145695
45,K-Reg-S-14,46,0.8,90,0,S,0.31941091533080807
46,K-Reg-S-14,47,0.55,0,1,S,0.39861441885505483
47,K-Reg-S-14,48,0.8,0,1,S,0.3819519734960141
48,K-Reg-S-14,49,0.8,0,1,S,0.37279192120647686
49,K-Reg-S-14,50,0.3,90,0,S,0.2948870726432505
50,K-Reg-S-14,51,0.55,90,0,S,0.2822101407914891
51,K-Reg-S-14,52,0.3,90,0,S,0.2950105469835061
52,K-Reg-S-14,53,0.55,90,0,S,0.361097981578995
53,K-Reg-S-14,54,0.55,0,1,S,0.2898351241846545
54,K-Reg-S-14,55,0.3,0,0,S,0.27957887594699704
55,K-Reg-S-14,56,0.3,0,0,S,0.29122645596562297
56,K-Reg-S-14,57,0.55,0,1,S,0.39753327082302187
57,K-Reg-S-14,58,0.3,90,0,S,0.3521589248949643
58,K-Reg-S-14,59,0.8,90,1,S,0.3368597520278431
59,K-Reg-S-14,60,0.55,90,0,S,0.3322763624104139
0,K-Reg-S-15,1,0.8,90,0,S,0.2722478366756169
1,K-Reg-S-15,2,0.55,0,1,S,0.2551456785625168
2,K-Reg-S-15,3,0.3,0,0,S,0.2437732004945696
3,K-Reg-S-15,4,0.3,0,0,S,0.2651739692218937
4,K-Reg-S-15,5,0.55,90,0,S,0.3860813688617385
5,K-Reg-S-15,6,0.8,90,0,S,0.4273820450659801
6,K-Reg-S-15,7,0.3,90,0,S,0.3410370692760678
7,K-Reg-S-15,8,0.3,90,1,S,0.24171568749619105
8,K-Reg-S-15,9,0.3,90,0,S,0.2896451053685187
9,K-Reg-S-15,10,0.55,90,0,S,0.26674708426815896
10,K-Reg-S-15,11,0.55,90,1,S,0.3332858331364846
11,K-Reg-S-15,12,0.55,90,1,S,0.32920544990264344
12,K-Reg-S-15,13,0.3,90,0,S,0.2871332417042539
13,K-Reg-S-15,14,0.55,0,1,S,0.338817169256297
14,K-Reg-S-15,15,0.3,0,0,S,0.2628219035674358
15,K-Reg-S-15,16,0.3,90,0,S,0.30745940474768946
16,K-Reg-S-15,17,0.8,90,1,S,0.34471461572764633
17,K-Reg-S-15,18,0.8,0,1,S,0.25429330728003335
18,K-Reg-S-15,19,0.55,0,1,S,0.2775937938692832
19,K-Reg-S-15,20,0.8,90,0,S,0.358801614699374
20,K-Reg-S-15,21,0.3,0,0,S,0.31672269426884053
21,K-Reg-S-15,22,0.8,90,1,S,0.28981284346427516
22,K-Reg-S-15,23,0.55,0,1,S,0.3026271279664802
23,K-Reg-S-15,24,0.8,0,1,S,0.34140457028592125
24,K-Reg-S-15,25,0.8,0,1,S,0.28780377351696645
25,K-Reg-S-15,26,0.3,0,0,S,0.2690018911273611
26,K-Reg-S-15,27,0.55,0,0,S,0.35485886930085897
27,K-Reg-S-15,28,0.8,0,1,S,0.247206750126457
28,K-Reg-S-15,29,0.8,0,1,S,0.31314148784070095
29,K-Reg-S-15,30,0.55,90,0,S,0.29845751942319493
30,K-Reg-S-15,31,0.8,0,0,S,0.3234241525471438
31,K-Reg-S-15,32,0.8,90,0,S,0.37425977644193803
32,K-Reg-S-15,33,0.55,90,0,S,0.25952542839965537
33,K-Reg-S-15,34,0.3,90,0,S,0.29471321910854414
34,K-Reg-S-15,35,0.55,0,1,S,0.30710612881062854
35,K-Reg-S-15,36,0.55,90,0,S,0.3189054404543224
36,K-Reg-S-15,37,0.8,90,1,S,0.3277096193546075
37,K-Reg-S-15,38,0.8,0,1,S,0.32974418477811124
38,K-Reg-S-15,39,0.3,0,0,S,0.2602134274875727
39,K-Reg-S-15,40,0.8,0,1,S,0.3562619381331752
40,K-Reg-S-15,41,0.3,0,0,S,0.25424902153478424
41,K-Reg-S-15,42,0.55,90,1,S,0.36752957237868056
42,K-Reg-S-15,43,0.3,0,0,S,0.29049027096811164
43,K-Reg-S-15,44,0.3,0,0,S,0.34042768486008046
44,K-Reg-S-15,45,0.55,90,0,S,0.3311741100377797
45,K-Reg-S-15,46,0.8,90,1,S,0.28652245570859675
46,K-Reg-S-15,47,0.3,90,0,S,0.30739592079008965
47,K-Reg-S-15,48,0.3,0,0,S,0.2661371694933993
48,K-Reg-S-15,49,0.3,90,0,S,0.407249985364188
49,K-Reg-S-15,50,0.8,90,1,S,0.35837012177291944
50,K-Reg-S-15,51,0.3,90,0,S,0.32305408777102584
51,K-Reg-S-15,52,0.55,0,1,S,0.3566399149920895
52,K-Reg-S-15,53,0.8,0,1,S,0.3903206850648457
53,K-Reg-S-15,54,0.8,0,1,S,0.3963410497485477
54,K-Reg-S-15,55,0.55,0,1,S,0.39343376823296256
55,K-Reg-S-15,56,0.55,0,0,S,0.3694061889618681
56,K-Reg-S-15,57,0.8,90,1,S,0.362916525510771
57,K-Reg-S-15,58,0.3,90,0,S,0.30359735004836463
58,K-Reg-S-15,59,0.55,90,0,S,0.324117164339664
59,K-Reg-S-15,60,0.55,0,0,S,0.28577668530852257
0,K-Reg-S-16,1,0.55,90,1,S,0.2361126489361368
1,K-Reg-S-16,2,0.8,0,1,S,0.2652172804254498
2,K-Reg-S-16,3,0.3,90,0,S,0.2393152856493123
3,K-Reg-S-16,4,0.55,0,1,S,0.23527300116159391
4,K-Reg-S-16,5,0.3,90,0,S,0.25033001999796944
5,K-Reg-S-16,6,0.8,90,0,S,0.26191847418099234
6,K-Reg-S-16,7,0.55,0,1,S,0.2537346598196123
7,K-Reg-S-16,8,0.3,0,0,S,0.2857647400261005
8,K-Reg-S-16,9,0.8,90,0,S,0.26052716051609476
9,K-Reg-S-16,10,0.8,0,1,S,0.25080482583687497
10,K-Reg-S-16,11,0.3,0,0,S,0.29430833438527343
11,K-Reg-S-16,12,0.3,90,0,S,0.2539932662110291
12,K-Reg-S-16,13,0.55,90,0,S,0.2914064336321442
13,K-Reg-S-16,14,0.3,90,0,S,0.2640079382910509
14,K-Reg-S-16,15,0.8,0,1,S,0.23839381724989323
15,K-Reg-S-16,16,0.8,90,0,S,0.22979644665414983
16,K-Reg-S-16,17,0.8,0,1,S,0.26373653459809737
17,K-Reg-S-16,18,0.8,0,1,S,0.20098738305296923
18,K-Reg-S-16,19,0.3,90,0,S,0.23137685799598698
19,K-Reg-S-16,20,0.8,90,0,S,0.31818239291345407
20,K-Reg-S-16,21,0.3,0,0,S,0.2541743129615859
21,K-Reg-S-16,22,0.55,90,0,S,0.24541760524875458
22,K-Reg-S-16,23,0.55,0,1,S,0.30319329947998624
23,K-Reg-S-16,24,0.3,0,0,S,0.22812579912594091
24,K-Reg-S-16,25,0.8,90,0,S,0.26182052344964996
25,K-Reg-S-16,26,0.3,90,0,S,0.25846032075653885
26,K-Reg-S-16,27,0.8,90,0,S,0.2522049591040915
27,K-Reg-S-16,28,0.3,90,0,S,0.2797641754353892
28,K-Reg-S-16,29,0.55,90,0,S,0.2714440543915574
29,K-Reg-S-16,30,0.8,0,1,S,0.26777889815895184
30,K-Reg-S-16,31,0.8,0,1,S,0.3019505364390047
31,K-Reg-S-16,32,0.3,0,1,S,0.2767152812404774
32,K-Reg-S-16,33,0.55,0,1,S,0.26621145102505245
33,K-Reg-S-16,34,0.55,90,0,S,0.23759162454911328
34,K-Reg-S-16,35,0.55,0,1,S,0.27355511454484166
35,K-Reg-S-16,36,0.55,0,1,S,0.22677903634675153
36,K-Reg-S-16,37,0.55,0,1,S,0.23759245951537383
37,K-Reg-S-16,38,0.55,90,0,S,0.2578999520748612
38,K-Reg-S-16,39,0.8,90,0,S,0.2608248877992431
39,K-Reg-S-16,40,0.3,90,0,S,0.22467210494193
40,K-Reg-S-16,41,0.3,90,0,S,0.24210876872025175
41,K-Reg-S-16,42,0.3,0,0,S,0.26459565481808645
42,K-Reg-S-16,43,0.3,0,1,S,0.257498732017778
43,K-Reg-S-16,44,0.55,90,0,S,0.24822361474963994
44,K-Reg-S-16,45,0.8,0,1,S,0.2933935665392138
45,K-Reg-S-16,46,0.55,90,0,S,0.21946131429911397
46,K-Reg-S-16,47,0.8,0,1,S,0.24656991219431815
47,K-Reg-S-16,48,0.8,0,1,S,0.19803649227436426
48,K-Reg-S-16,49,0.8,90,0,S,0.24407469273359392
49,K-Reg-S-16,50,0.3,0,0,S,0.21193339772863326
50,K-Reg-S-16,51,0.8,90,0,S,0.2357625244221291
51,K-Reg-S-16,52,0.8,90,1,S,0.2314612414873775
52,K-Reg-S-16,53,0.55,0,1,S,0.22930833788877372
53,K-Reg-S-16,54,0.3,0,0,S,0.2317936256979723
54,K-Reg-S-16,55,0.3,90,0,S,0.22883801087181924
55,K-Reg-S-16,56,0.3,0,0,S,0.21652746055606384
56,K-Reg-S-16,57,0.55,90,0,S,0.22670130686751538
57,K-Reg-S-16,58,0.55,0,1,S,0.22377703184837885
58,K-Reg-S-16,59,0.55,0,1,S,0.27075555207024593
59,K-Reg-S-16,60,0.55,90,0,S,0.25866143539037606
0,K-Reg-S-17,1,0.8,90,0,S,0.24358666455967204
1,K-Reg-S-17,2,0.55,0,0,S,0.18803071264640778
2,K-Reg-S-17,3,0.3,0,0,S,0.2219675720252458
3,K-Reg-S-17,4,0.55,90,0,S,0.2045150264216708
4,K-Reg-S-17,5,0.3,90,0,S,0.22479338622368972
5,K-Reg-S-17,6,0.8,90,0,S,0.22060508017495842
6,K-Reg-S-17,7,0.8,90,0,S,0.2216073078333421
7,K-Reg-S-17,8,0.55,90,0,S,0.21609255117284826
8,K-Reg-S-17,9,0.55,90,0,S,0.24084394121128874
9,K-Reg-S-17,10,0.55,90,0,S,0.23263685079175603
10,K-Reg-S-17,11,0.55,0,1,S,0.2207968484797897
11,K-Reg-S-17,12,0.8,90,0,S,0.2195456178562698
12,K-Reg-S-17,13,0.3,0,0,S,0.24402375488360914
13,K-Reg-S-17,14,0.3,0,0,S,0.2325390836347756
14,K-Reg-S-17,15,0.55,0,1,S,0.2534903150385173
15,K-Reg-S-17,16,0.3,0,0,S,0.22310002450297517
16,K-Reg-S-17,17,0.55,0,1,S,0.2184282321584573
17,K-Reg-S-17,18,0.55,0,0,S,0.27182628573827233
18,K-Reg-S-17,19,0.8,0,1,S,0.24703836319168224
19,K-Reg-S-17,20,0.8,90,0,S,0.2430327308172073
20,K-Reg-S-17,21,0.8,90,0,S,0.24559871602670574
21,K-Reg-S-17,22,0.3,90,0,S,0.2613477629333358
22,K-Reg-S-17,23,0.3,90,0,S,0.33042898671817283
23,K-Reg-S-17,24,0.8,0,1,S,0.28961790039560825
24,K-Reg-S-17,25,0.8,0,0,S,0.3370392960607263
25,K-Reg-S-17,26,0.55,90,0,S,0.2075991492742519
26,K-Reg-S-17,27,0.3,0,0,S,0.34059955928213387
27,K-Reg-S-17,28,0.3,0,0,S,0.20896586527360972
28,K-Reg-S-17,29,0.55,0,1,S,0.32666008869731816
29,K-Reg-S-17,30,0.3,90,0,S,0.28133847650711635
30,K-Reg-S-17,31,0.8,90,0,S,0.2836679488105166
31,K-Reg-S-17,32,0.55,90,0,S,0.23301445040453295
32,K-Reg-S-17,33,0.3,90,0,S,0.3419866648525233
33,K-Reg-S-17,34,0.55,90,0,S,0.2794937863530812
34,K-Reg-S-17,35,0.55,0,0,S,0.2722418663139664
35,K-Reg-S-17,36,0.3,0,0,S,0.2086309681339641
36,K-Reg-S-17,37,0.8,90,0,S,0.23230631828728773
37,K-Reg-S-17,38,0.8,0,0,S,0.2567087600404925
38,K-Reg-S-17,39,0.3,0,0,S,0.21931600548137353
39,K-Reg-S-17,40,0.8,0,0,S,0.19695570592665226
40,K-Reg-S-17,41,0.3,90,0,S,0.42196126767101483
41,K-Reg-S-17,42,0.55,90,0,S,0.2432012761814644
42,K-Reg-S-17,43,0.8,0,1,S,0.2760789514413391
43,K-Reg-S-17,44,0.55,0,0,S,0.24774706788698925
44,K-Reg-S-17,45,0.3,0,0,S,0.261212096928042
45,K-Reg-S-17,46,0.3,90,0,S,0.4215929086482413
46,K-Reg-S-17,47,0.3,90,0,S,0.29243985802748357
47,K-Reg-S-17,48,0.55,90,0,S,0.244032442130239
48,K-Reg-S-17,49,0.8,0,1,S,0.2228381780899202
49,K-Reg-S-17,50,0.8,0,1,S,0.2621567565702249
50,K-Reg-S-17,51,0.3,90,0,S,0.20515875982996892
51,K-Reg-S-17,52,0.8,90,0,S,0.28003104857200634
52,K-Reg-S-17,53,0.8,90,0,S,0.3325606216501785
53,K-Reg-S-17,54,0.55,0,0,S,0.2951239809304224
54,K-Reg-S-17,55,0.8,0,1,S,0.21188385707082988
55,K-Reg-S-17,56,0.55,0,0,S,0.28368212242426244
56,K-Reg-S-17,57,0.3,0,0,S,0.24300733290244148
57,K-Reg-S-17,58,0.8,0,1,S,0.26292724423389774
58,K-Reg-S-17,59,0.55,90,0,S,0.23992742206007078
59,K-Reg-S-17,60,0.3,90,0,S,0.2017007096217454
0,K-Reg-S-18,1,0.8,90,0,S,0.3455721732040431
1,K-Reg-S-18,2,0.3,90,0,S,0.31672489473749643
2,K-Reg-S-18,3,0.3,90,1,S,0.3287645730031128
3,K-Reg-S-18,4,0.3,0,0,S,0.3179027008977879
4,K-Reg-S-18,5,0.55,90,0,S,0.28708061409043917
5,K-Reg-S-18,6,0.8,90,0,S,0.22754097832561015
6,K-Reg-S-18,7,0.3,0,0,S,0.31256223811234646
7,K-Reg-S-18,8,0.8,0,1,S,0.3130647302933204
8,K-Reg-S-18,9,0.3,90,0,S,0.2613461223817816
9,K-Reg-S-18,10,0.55,0,1,S,0.2636130107271968
10,K-Reg-S-18,11,0.8,90,0,S,0.25729019868075464
11,K-Reg-S-18,12,0.55,0,1,S,0.25028910751821776
12,K-Reg-S-18,13,0.55,0,1,S,0.26499918934115596
13,K-Reg-S-18,14,0.55,90,0,S,0.2905598301061946
14,K-Reg-S-18,15,0.8,0,1,S,0.3040860546075389
15,K-Reg-S-18,16,0.3,0,0,S,0.20965911888529482
16,K-Reg-S-18,17,0.8,90,0,S,0.2495263198537589
17,K-Reg-S-18,18,0.8,0,1,S,0.2540235751666953
18,K-Reg-S-18,19,0.55,90,0,S,0.32163918964587385
19,K-Reg-S-18,20,0.55,90,0,S,0.2630983690221144
20,K-Reg-S-18,21,0.55,0,1,S,0.24985989547839257
21,K-Reg-S-18,22,0.3,0,0,S,0.2837206328986991
22,K-Reg-S-18,23,0.55,90,0,S,0.1828531153153654
23,K-Reg-S-18,24,0.3,0,0,S,0.2797298544456524
24,K-Reg-S-18,25,0.55,0,1,S,0.20173275606481134
25,K-Reg-S-18,26,0.8,90,0,S,0.28880409246973693
26,K-Reg-S-18,27,0.8,90,0,S,0.23357517443803885
27,K-Reg-S-18,28,0.8,0,1,S,0.19132991299285482
28,K-Reg-S-18,29,0.3,0,0,S,0.21647481043137012
29,K-Reg-S-18,30,0.3,0,0,S,0.21432478203668395
30,K-Reg-S-18,31,0.55,0,1,S,0.20902873892664786
31,K-Reg-S-18,32,0.55,0,1,S,0.18025669560283175
32,K-Reg-S-18,33,0.8,0,1,S,0.19063773080457438
33,K-Reg-S-18,34,0.8,0,1,S,0.1998325924967677
34,K-Reg-S-18,35,0.3,0,0,S,0.18490447136178287
35,K-Reg-S-18,36,0.55,90,0,S,0.20312600958605062
36,K-Reg-S-18,37,0.8,90,0,S,0.25590128672535556
37,K-Reg-S-18,38,0.8,90,0,S,0.3147678739911004
38,K-Reg-S-18,39,0.3,0,0,S,0.19949781100244943
39,K-Reg-S-18,40,0.3,90,0,S,0.26623609705849377
40,K-Reg-S-18,41,0.55,90,0,S,0.21630800734980835
41,K-Reg-S-18,42,0.3,90,0,S,0.2386837738728657
42,K-Reg-S-18,43,0.3,90,0,S,0.2620598838593341
43,K-Reg-S-18,44,0.8,0,1,S,0.2316109393671694
44,K-Reg-S-18,45,0.8,0,1,S,0.2499497676652578
45,K-Reg-S-18,46,0.3,90,0,S,0.1878903505355826
46,K-Reg-S-18,47,0.3,90,0,S,0.2060624238818056
47,K-Reg-S-18,48,0.8,90,0,S,0.20495049440675242
48,K-Reg-S-18,49,0.55,0,1,S,0.21317716020826455
49,K-Reg-S-18,50,0.3,90,0,S,0.21527843972667432
50,K-Reg-S-18,51,0.8,0,1,S,0.22627081211541886
51,K-Reg-S-18,52,0.3,90,0,S,0.16682437142034118
52,K-Reg-S-18,53,0.55,90,0,S,0.24482678782983455
53,K-Reg-S-18,54,0.55,90,1,S,0.18733565559069995
54,K-Reg-S-18,55,0.55,0,1,S,0.267954447643358
55,K-Reg-S-18,56,0.55,90,0,S,0.1781788638277638
56,K-Reg-S-18,57,0.8,0,1,S,0.1875343087091818
57,K-Reg-S-18,58,0.3,0,0,S,0.24219184878434608
58,K-Reg-S-18,59,0.8,90,0,S,0.3768591055904482
59,K-Reg-S-18,60,0.55,0,1,S,0.2318807713039747
0,K-Reg-S-19,1,0.3,90,0,S,0.392148404229335
1,K-Reg-S-19,2,0.8,0,1,S,0.23174862439116198
2,K-Reg-S-19,3,0.3,0,0,S,0.3881665157470649
3,K-Reg-S-19,4,0.3,90,0,S,0.4294416344724314
4,K-Reg-S-19,5,0.55,0,1,S,0.299130556164957
5,K-Reg-S-19,6,0.3,0,0,S,0.26867501275692884
6,K-Reg-S-19,7,0.3,90,0,S,0.364894082802608
7,K-Reg-S-19,8,0.8,90,0,S,0.2570163724029635
8,K-Reg-S-19,9,0.8,0,1,S,0.25101905081289816
9,K-Reg-S-19,10,0.8,90,0,S,0.26215336424880653
10,K-Reg-S-19,11,0.8,0,1,S,0.24164058674045755
11,K-Reg-S-19,12,0.55,90,0,S,0.2842118619522407
12,K-Reg-S-19,13,0.3,0,0,S,0.2837848598399808
13,K-Reg-S-19,14,0.3,90,0,S,0.3574551555590526
14,K-Reg-S-19,15,0.8,90,0,S,0.37753929477290493
15,K-Reg-S-19,16,0.3,0,0,S,0.3183399071593538
16,K-Reg-S-19,17,0.3,90,0,S,0.49703290593745963
